weight,source,target
128,got,oh
128,i,thank
128,is,she
128,santa,claus
128,a,fast
128,wakin,up
128,mi,amor
128,was,to
128,left,i
128,ya,no
128,not,to
128,back,on
127,out,but
127,em,to
127,of,town
127,alright,i
127,it,what
127,loved,you
127,a,party
127,maybe,you
127,good,thing
127,t,at
127,wrong,side
127,you,it
127,the,street
127,volta,e
127,the,game
127,said,what
127,this,morning
126,til,you
126,bed,this
126,cruel,summer
126,it,off
126,friends,and
126,then,it
126,a,ticket
126,friends,come
126,dedurando,oh
126,i,burn
126,like,kehlani
126,kehlani,is
126,e,matar
126,eyes,eyes
126,lay,out
126,fast,car
126,is,okay
126,fire,uh
126,she,ain
126,could,dance
126,to,this
126,nigga,said
126,your,fuckin
126,it,too
126,for,some
126,did,not
126,was,ending
126,ending,i
125,were,you
125,bout,that
125,twenty,four
125,wanted,to
125,giddy,up
125,life,when
125,what,we
125,in,half
125,drunk,on
125,told,her
125,me,at
125,can,make
125,nigga,ain
125,each,night
124,talkin,bout
124,the,type
124,mom,she
124,you,call
124,put,me
124,isn,t
124,like,waves
124,thought,a
124,life,goes
124,to,earth
124,much,i
124,took,the
124,do,no
124,the,shelf
124,where,she
124,a,mi
123,thing,about
123,night,of
123,a,bottle
123,ll,see
123,heart,of
123,believe,you
123,my,old
123,even,know
123,pa,mí
123,it,hurts
123,shoes,and
123,wanna,know
123,think,it
123,you,more
123,know,your
123,g,block
122,make,this
122,for,life
122,the,stars
122,мы,можем
122,my,dreams
122,ich,habe
122,block,all
122,floor,oh
122,such,a
122,bottle,and
122,life,but
122,the,edge
122,thinkin,about
122,me,go
122,you,stole
122,ll,hit
122,should,stop
122,they,want
122,worried,bout
122,of,love
122,just,for
122,him,in
122,se,me
122,this,pain
122,you,choose
122,the,victim
121,her,tell
121,she,ride
121,take,him
121,be,romantic
121,you,find
121,sticks,and
121,romantic,i
121,still,see
121,work,and
121,you,hang
121,she,tryna
121,rather,be
121,merry,christmas
121,put,my
121,not,have
121,half,but
121,we,said
121,even,when
121,the,curb
121,the,three
120,お金,稼ぐ
120,pretty,little
120,she,put
120,stop,askin
120,enough,i
120,glo,get
120,tell,it
120,tire,tracks
120,have,but
120,i,existed
120,vermont,but
120,forgot,that
120,fault,but
120,victim,i
120,drink,alcohol
120,of,some
120,love,vermont
120,existed,and
120,alcohol,til
120,the,sticks
120,split,in
120,m,split
120,lose,now
120,hits,not
120,not,lose
120,s,someone
120,questions,fore
120,askin,questions
120,como,yo
120,ll,dream
120,dream,each
120,re,tire
120,one,pair
120,the,thing
120,this,song
120,damned,if
120,tracks,and
120,we,lay
120,two,you
120,half,my
120,s,half
120,best,to
120,too,i
120,some,version
120,face,ass
120,ass,titties
120,goin,on
120,hair,face
120,doin,for
120,said,somethin
120,is,redrum
120,up,yeah
120,back,guess
120,wine,supernova
120,abra,abracadabra
120,arruinando,mi
120,steppin,on
120,tell,my
120,that,bumpin
120,belong,together
120,está,arruinando
120,amo,está
120,so,if
120,shots,shots
120,ich,bin
120,vida,te
120,all,niggas
119,t,love
119,cure,your
119,i,believe
119,kicked,me
119,sure,you
119,hate,you
119,m,lookin
119,before,you
119,all,up
119,this,night
119,bad,bitches
119,and,wild
119,the,stage
119,water,make
119,t,talk
119,good,and
119,wanna,take
119,oh,what
119,last,one
119,i,went
119,no,face
119,можем,идти
119,found,a
119,hole,in
119,nothin,i
119,girl,the
118,leave,me
118,could,never
118,have,fun
118,touch,me
118,lost,it
118,just,say
118,goes,on
118,s,cool
118,she,keeps
118,proud,of
118,same,i
118,waves,on
118,you,heard
118,niggas,thought
118,than,a
118,yo,te
118,no,es
118,be,you
118,t,say
118,s,how
118,ll,come
118,can,be
117,a,set
117,for,lunch
117,than,i
117,s,another
117,no,wrong
117,you,pull
117,little,poison
117,is,what
117,here,on
117,thanks,thanks
117,do,is
117,must,ve
117,car,i
117,side,the
117,i,fell
117,looks,like
116,t,for
116,the,most
116,with,this
116,comin,back
116,a,week
116,show,me
116,me,cause
116,all,day
116,wanna,have
116,whatever,you
116,we,ve
116,eyes,you
116,she,still
116,i,make
116,s,good
116,yeah,long
116,king,we
116,nigga,you
116,been,here
116,cowgirls,yeah
116,find,out
116,you,believe
115,the,problem
115,knows,that
115,brand,new
115,heaven,sent
115,to,settle
115,leave,and
115,you,comin
115,just,have
115,ll,know
115,a,time
115,for,someone
115,your,memory
115,s,true
115,shit,don
115,away,and
115,five,hundred
115,a,merry
115,and,hit
115,middle,of
115,someone,who
115,never,let
115,someone,that
115,can,crash
115,is,if
115,nigga,and
115,t,break
115,that,ho
114,sunset,and
114,crash,on
114,bed,a
114,was,it
114,place,to
114,done,lookin
114,life,cause
114,a,sunset
114,gece,sadece
114,impossible,go
114,ma,get
114,girls,just
114,who,can
114,you,play
114,s,it
114,way,and
114,this,one
114,to,i
114,n,g
114,bout,it
114,perfect,baby
114,that,don
114,lookin,but
114,hard,truth
114,little,what
114,zorunda,değilim
114,kişi,olmak
114,o,kişi
114,aşık,olmak
114,biri,olmak
114,kızlarından,biri
114,olmak,istiyorum
114,değilim,hayır
114,sadece,kızlarından
114,hayır,bu
114,bu,gece
114,hayır,o
114,the,apple
114,gonna,wind
114,maybe,we
114,wine,in
114,into,two
114,like,wine
113,girls,in
113,than,just
113,baby,she
113,a,damn
113,t,run
113,s,new
113,yeah,we
113,to,someone
113,pa,que
113,want,the
113,over,my
113,heart,but
113,still,got
113,could,i
113,ooh,baby
113,gon,make
113,on,one
113,follow,me
113,whole,world
113,i,couldn
113,across,the
113,but,every
113,you,around
113,from,a
113,well,you
113,never,gon
113,maybe,this
112,would,want
112,want,myself
112,на,хуй
112,s,casual
112,pero,nel
112,weren,t
112,but,they
112,a,pic
112,you,might
112,riding,in
112,not,my
112,your,time
112,it,but
112,can,have
112,go,when
112,we,need
112,a,friend
112,the,old
112,make,him
112,we,had
112,the,cross
112,posed,to
112,know,oh
112,you,hate
112,down,a
112,had,the
112,casual,now
112,get,love
112,but,this
112,they,said
112,keeps,on
112,she,told
112,time,of
112,he,got
112,ho,hol
112,the,four
112,on,loving
112,ayy,hol
111,into,a
111,wait,until
111,t,forget
111,sleep,so
111,the,heat
111,put,your
111,hear,it
111,about,how
111,stupid,reason
111,talk,i
111,new,excuse
111,hundred,boys
111,by,you
111,reason,good
111,in,bars
111,on,his
111,problem,is
111,bars,shoot
111,kiss,a
111,shoot,another
111,feeling,good
111,excuse,nother
111,nother,stupid
111,you,is
111,sun,don
111,shot,try
111,are,make
111,here,to
111,that,pussy
111,face,no
111,we,fuckin
111,the,pedal
111,could,see
110,deserve,it
110,jack,daniel
110,a,friday
110,slip,away
110,daniel,s
110,things,i
110,s,gone
110,and,maybe
110,s,thinkin
110,a,jet
110,hell,no
110,down,you
110,you,called
110,für,mich
110,the,family
110,touch,your
110,but,now
110,your,teeth
110,ever,seen
110,t,waste
110,we,should
110,up,your
110,know,nothin
110,man,you
109,m,gettin
109,she,know
109,round,the
109,change,the
109,no,matter
109,m,right
109,your,toes
109,your,type
109,know,right
109,been,on
109,here,you
109,d,think
109,yeah,the
109,you,did
109,i,wanted
109,nothin,but
109,t,drink
109,can,even
109,at,least
109,yeah,so
109,gave,it
109,fool,for
109,a,heart
108,the,lights
108,i,paint
108,someone,be
108,lord,someone
108,5th,street
108,bout,my
108,comes,the
108,is,all
108,history,there
108,party,downtown
108,the,beat
108,always,along
108,black,train
108,whistle,of
108,downtown,near
108,know,but
108,ya,riding
108,wind,and
108,since,i
108,to,live
108,and,rain
108,train,you
108,in,oklahoma
108,the,whistle
108,her,eyes
108,i,wasn
108,tell,they
108,pussy,i
108,mundo,mundo
108,my,tens
108,touch,my
108,near,5th
108,three,to
108,your,house
108,she,might
108,our,last
108,knew,what
108,re,gonna
108,way,she
108,about,to
108,one,here
108,bought,a
108,oklahoma,just
108,she,the
107,this,town
107,your,nigga
107,can,get
107,me,feel
107,sick,of
107,hood,i
107,been,there
107,locked,in
107,guess,it
107,sorry,that
107,might,let
107,shit,they
107,night,like
107,t,worried
107,my,city
107,this,for
107,m,comin
106,too,it
106,this,game
106,i,already
106,i,wonder
106,to,that
106,got,too
106,em,up
106,of,these
106,need,no
106,bitch,come
106,i,stay
106,dance,i
106,is,just
106,bone,dry
106,a,white
106,was,dead
106,you,touch
106,paint,the
106,t,there
106,está,en
106,for,an
106,my,shows
106,s,comin
105,that,your
105,go,there
105,feliz,navidad
105,use,a
105,and,no
105,君と過ごした夜の,一瞬一秒を思い出す
105,君は飲んでるときだけそんな風に笑うんだ,したくないけど
105,too,long
105,never,been
105,long,but
105,speak,on
105,meet,me
105,your,cards
105,おかしな言葉が口から零れる,大人の男の心が壊れたときは
105,大人の男の心が壊れたときは,写真と過ぎ去った時間
105,写真と過ぎ去った時間,君は飲んでるときだけそんな風に笑うんだ
105,君は俺に日が昇るまで一緒に居てほしいと懇願したのに,おかしな言葉が口から零れる
105,閉店時間の冷え切った態度,君は俺に日が昇るまで一緒に居てほしいと懇願したのに
105,そうしてしまうよ,君と過ごした夜の
105,したくないけど,そうしてしまうよ
105,just,too
105,s,funny
105,hell,am
105,my,phone
105,love,like
105,the,bottom
105,s,hot
105,is,this
105,to,find
105,want,your
105,go,tell
105,many,times
105,wanted,was
105,my,brother
104,mhm,yeah
104,time,on
104,was,our
104,you,this
104,m,too
104,m,feelin
104,pull,the
104,a,rebel
104,give,him
104,you,another
104,i,lost
104,problematic,the
104,he,says
104,i,act
104,my,bitch
104,yes,and
104,never,talk
104,déjate,llevar
104,me,everybody
104,all,alone
104,me,wanna
104,stuck,in
104,life,if
104,me,mhm
104,and,clap
103,your,girl
103,all,on
103,a,pistol
103,could,eat
103,but,not
103,s,s
103,all,said
103,time,for
103,been,doin
103,we,all
103,her,heart
103,that,nigga
103,be,famous
103,to,think
103,ve,ever
103,ticket,to
103,t,rise
103,say,she
103,moment,you
103,here,before
103,supposed,to
103,too,late
103,your,boots
103,little,more
103,you,found
103,run,to
103,t,it
102,up,you
102,burn,burn
102,head,in
102,build,it
102,pour,some
102,hablando,de
102,bout,the
102,big,as
102,foot,to
102,l,a
102,famous,instead
102,her,foot
102,pedal,it
102,money,and
102,spin,you
102,si,te
102,my,arms
102,air,i
102,believe,in
102,s,when
102,mm,she
102,devil,she
102,rebel,she
102,i,turn
102,hit,that
102,pop,out
102,man,made
102,will,be
102,try,and
102,whole,body
102,some,water
102,your,man
102,fuck,em
102,with,his
102,let,all
102,town,red
102,is,right
102,wild,things
101,than,you
101,mama,on
101,all,about
101,drunk,and
101,night,you
101,a,ghost
101,my,lil
101,my,hood
101,t,remember
101,are,my
101,still,keep
101,eat,that
101,somebody,s
101,nigga,that
101,scared,of
101,no,están
101,gon,be
101,say,he
101,hands,now
101,damn,near
101,the,phone
101,как,еду
101,pick,up
101,raise,your
100,my,feet
100,niggas,don
100,fuckin,with
100,room,i
100,de,nada
100,o,snap
100,kissin,and
100,your,daddy
100,here,for
100,we,make
100,love,to
100,keep,falling
100,honey,too
100,girl,for
100,life,boogie
100,boogie,and
100,drink,somebody
100,life,hoedown
100,be,proud
100,to,prove
100,clap,and
100,snap,and
100,me,honey
100,we,didn
100,the,kids
100,come,pour
100,yet,no
100,toes,raise
100,ma,do
100,it,takes
100,my,knees
100,body,roll
100,make,the
100,oh,if
100,fuck,that
100,now,body
100,good,at
100,t,claim
100,my,skin
100,you,dance
100,a,pink
100,hoedown,don
100,ooh,please
100,too,many
100,one,look
100,t,gone
99,you,wish
99,up,again
99,to,call
99,what,beat
99,kill,the
99,million,dollar
99,this,dance
99,been,deep
99,her,and
99,a,liar
99,you,at
99,clean,up
99,to,write
99,gonna,love
99,i,felt
99,til,it
99,you,was
99,my,friend
99,no,killer
99,my,shoulder
99,tight,honey
99,from,you
99,means,and
99,hang,tight
99,ah,oh
99,ho,ho
99,they,get
99,all,by
98,you,hear
98,bitch,like
98,the,job
98,him,that
98,down,til
98,со,мной
98,wants,to
98,too,hard
98,bad,for
98,i,came
98,lord,knows
98,gonna,hold
98,through,hell
98,bye,bye
98,felt,like
98,ooh,it
98,cool,down
98,s,house
98,you,talk
98,match,my
98,me,la
98,lately,i
98,me,don
98,until,you
98,s,an
98,what,happened
98,what,have
98,me,close
98,badly,i
98,all,can
98,tryna,get
97,fire,and
97,there,i
97,came,with
97,said,that
97,anyone,you
97,taught,me
97,stand,up
97,the,place
97,myself,don
97,dance,dance
97,pull,that
97,say,the
97,the,summer
97,around,my
97,you,ooh
97,you,lost
97,makes,the
97,so,badly
97,t,call
97,okay,it
97,this,kinda
97,the,main
97,the,memories
97,so,well
97,up,good
96,that,bottle
96,every,weekend
96,weekend,if
96,have,some
96,kinda,mess
96,mess,all
96,say,teamwork
96,shelf,been
96,baby,we
96,he,means
96,they,ain
96,loving,me
96,like,skilla
96,on,them
96,and,down
96,teamwork,makes
96,dream,work
96,work,hell
96,me,why
96,skilla,baby
96,detroit,like
96,in,detroit
96,heaven,when
96,nothing,but
96,what,is
96,stay,in
96,tryna,fuck
96,pero,no
96,the,top
96,you,cool
96,caught,us
96,m,vanilla
96,right,from
96,who,who
96,bones,all
96,i,wasted
96,wasted,you
96,heart,don
96,saved,don
96,be,saved
96,eight,tellin
96,she,twenty
96,lose,when
96,ll,choke
96,choke,you
96,me,hold
96,vanilla,baby
96,killer,baby
96,t,good
96,bitch,and
96,oh,mama
96,cause,he
96,heaven,or
96,jingle,bells
96,moved,on
96,have,anyone
96,take,these
96,a,fire
96,even,do
96,the,windows
96,good,in
96,me,your
96,hate,it
96,now,they
96,hot,like
96,gun,i
96,the,groove
96,down,burn
96,not,kill
96,hey,it
96,and,miss
96,snooze,and
96,to,just
96,afraid,of
96,t,a
96,the,eyes
96,made,you
96,down,with
96,nobody,do
96,important,nobody
96,i,step
96,too,important
96,do,body
96,bottle,off
96,got,her
96,não,pode
95,oh,close
95,way,too
95,a,carnival
95,on,for
95,skin,and
95,gonna,get
95,of,her
95,done,with
95,at,a
95,zorunda,değiliz
95,değiliz,hayır
95,and,gettin
95,yeah,fuck
95,hurry,up
95,it,didn
95,from,wrong
95,to,her
95,upside,down
95,thank,god
95,jingle,bell
95,on,so
95,never,gonna
95,s,worth
95,me,fuck
95,some,days
95,yeah,cause
95,my,family
95,to,hell
95,it,ho
95,my,feelings
95,was,raised
95,ма,ма
95,nobody,knows
95,for,what
95,i,s
94,he,won
94,her,you
94,get,this
94,switchin,lanes
94,it,no
94,excited,to
94,alone,i
94,you,lies
94,let,your
94,just,let
94,so,sweet
94,everybody,knows
94,just,give
94,em,out
94,it,get
94,gettin,too
94,m,runnin
94,and,love
94,re,on
94,home,i
94,lyin,to
94,makes,me
94,que,se
94,love,of
94,t,lookin
94,to,fight
94,they,got
94,changed,my
94,be,friends
94,right,down
94,you,left
94,were,the
94,re,feeling
94,fuck,around
93,shit,back
93,come,get
93,cause,we
93,dead,end
93,set,baby
93,miles,away
93,down,yeah
93,since,the
93,in,i
93,to,him
93,таков,выбиваешь
93,дилер,торгуешь
93,торгуешь,дурью
93,дурью,реально
93,юный,дилер
93,в,двери
93,двери,реально
93,таков,юный
93,выбиваешь,двери
93,двери,вламываешься
93,пацан,на
93,вламываешься,в
93,nah,nah
93,ый,ты
93,сука,бам
93,юный,пацан
93,no,man
93,could,clean
93,too,young
93,young,to
93,dollar,baby
93,t,what
93,re,nothing
93,up,my
93,реально,таковы
93,ещё,бутылочку
93,на,ходу
93,ходу,реально
93,таков,чуваки
93,чуваки,с
93,she,came
93,самых,низов
93,был,гангстером
93,то,был
93,таков,он
93,бутылочку,если
93,rep,a
93,выпей,ещё
93,таков,выпей
93,баленсиаге,если
93,весь,24
93,24,ый
93,дешёвкой,реально
93,таков,весь
93,торгуешь,дешёвкой
93,кайфе,торгуешь
93,с,самых
93,на,кайфе
93,ты,на
93,низов,реально
93,шагай,в
93,таковы,шагай
93,в,баленсиаге
93,cause,she
93,t,matter
93,never,rep
93,the,south
93,i,cannot
93,hit,a
93,there,ain
93,two,steppin
93,said,give
93,and,let
93,hope,it
92,fly,to
92,to,an
92,yeah,that
92,te,voy
92,go,away
92,in,all
92,goodbye,to
92,tú,está
92,would,i
92,man,out
92,shouldn,t
92,about,the
92,d,like
92,down,when
92,second,chance
92,time,and
92,your,name
92,country,girl
92,me,me
92,type,of
92,good,aim
92,thousand,on
92,missed,calls
92,find,it
92,only,see
92,a,scene
92,soon,as
92,write,a
92,still,can
92,him,to
92,el,que
92,where,my
92,hide,it
92,lunch,yeah
91,tastin,what
91,the,power
91,niggas,turnt
91,re,tastin
91,get,him
91,a,lonely
91,jah,all
91,been,the
91,die,for
91,three,four
91,like,he
91,get,that
91,me,slow
91,pray,for
91,your,hand
91,god,s
91,face,i
91,tell,that
91,s,drinkin
91,for,one
91,summer,with
91,baby,baby
91,change,your
91,and,leavin
91,and,die
91,drinkin,are
91,me,take
91,called,me
91,m,really
91,walked,out
91,to,love
91,ll,probably
90,this,year
90,sorry,sorry
90,two,hundred
90,time,it
90,m,pretty
90,use,some
90,really,good
90,just,how
90,in,town
90,on,ice
90,you,makin
90,s,holdin
90,so,we
90,she,knows
90,only,only
90,wanna,wish
90,to,drown
90,me,changed
90,you,blow
90,mind,up
90,leavin,and
90,you,showed
90,under,the
90,few,songs
90,too,stoned
90,stoned,bottle
90,lovin,and
90,holdin,on
90,songs,lovin
90,pistol,by
90,i,hold
89,sure,of
89,но,я
89,the,year
89,so,nice
89,oh,and
89,up,she
89,still,be
89,feeling,alone
89,on,business
89,s,and
89,buy,her
89,the,knot
89,my,thing
89,you,stay
89,again,and
89,just,one
89,pullin,up
89,could,ve
89,ride,with
89,me,said
89,dreaming,of
89,a,veces
89,just,in
89,is,so
89,bitch,a
89,the,ones
89,and,done
89,m,gone
89,the,walls
89,have,it
89,came,out
89,s,great
89,right,back
89,t,found
89,just,need
89,but,a
89,s,hard
89,and,white
89,she,like
89,know,this
88,t,work
88,life,with
88,you,round
88,around,you
88,want,my
88,lass,die
88,em,all
88,call,my
88,she,say
88,knew,it
88,piece,of
88,ah,i
88,heart,with
88,myself,i
88,like,your
88,vor,lass
88,hit,me
88,houdini,i
88,a,funeral
88,pack,the
88,you,runnin
88,t,kill
88,jetzt,shake
88,said,and
88,in,case
88,bad,habits
88,guess,the
88,see,at
88,mind,wanna
88,s,afraid
88,bitches,turnt
88,long,and
88,gon,love
88,die,pussy
88,beug,den
88,arsch,vor
88,ninety,five
88,bit,of
88,more,it
88,shows,yeah
88,für,drake
88,knie,shake
88,drake,jetzt
88,die,knie
88,arsch,schlampe
88,schlampe,hände
88,auf,die
88,s,kinda
88,yeah,cuzzo
88,why,the
88,pussy,atmen
88,atmen,shake
88,t,change
88,no,se
88,his,hand
88,te,quiero
87,tears,i
87,you,saw
87,need,someone
87,nigga,in
87,oh,but
87,wanna,leave
87,cómo,lo
87,turn,up
87,see,em
87,starin,at
87,back,together
87,a,goodbye
87,goodbye,ride
87,thing,long
87,ride,but
87,fine,cause
87,kinda,my
87,up,reins
87,aim,on
87,settle,on
87,mile,after
87,after,mile
87,lonely,ghost
87,town,world
87,world,where
87,night,love
87,a,mustang
87,mustang,one
87,one,hand
87,gonna,settle
87,with,i
87,потому,что
87,me,into
87,me,wide
87,had,me
87,i,belong
87,in,like
87,not,as
87,все,мои
87,promise,that
87,m,always
87,be,right
87,tie,the
87,again,you
87,in,these
87,fall,for
87,sometimes,you
87,still,good
87,done,i
87,the,girl
